,DATE,NAME,TAVG,TMIN,TMAX
297,1985.0,DE,13.493333333333332,7.793333333333333,19.19
298,1986.0,DE,13.541666666666666,8.023333333333333,19.055
299,1987.0,DE,13.209999999999999,7.685714285714285,18.737142857142857
300,1988.0,DE,12.729999999999999,7.102857142857142,18.415
301,1989.0,DE,12.735,7.601428571428571,17.903333333333332
302,1990.0,DE,14.371666666666668,8.83,19.99
303,1991.0,DE,14.336000000000002,8.782,19.93166666666667
304,1992.0,DE,12.462,7.385000000000001,17.656
305,1993.0,DE,13.02,7.884,18.154
306,1994.0,DE,13.154,7.74,18.564
307,1995.0,DE,13.264,8.044,18.485999999999997
308,1996.0,DE,12.341999999999999,7.496666666666666,17.576
309,1997.0,DE,13.515,8.3575,18.6725
310,1998.0,DE,14.26,8.983333333333334,19.54
311,1999.0,DE,13.846,8.384,19.302
312,2000.0,DE,12.885,7.8425,17.9225
313,2001.0,DE,13.843333333333334,8.923333333333334,18.76
314,2002.0,DE,14.182500000000001,9.015,19.3425
315,2003.0,DE,12.65,7.8825,17.42
316,2004.0,DE,13.683333333333332,8.709999999999999,18.656666666666666
317,2005.0,DE,13.096666666666666,8.25,17.936666666666667
318,2006.0,DE,14.355,9.215,19.4925
319,2007.0,DE,13.459999999999999,8.226,18.69
320,2008.0,DE,13.662500000000001,8.36,18.9625
321,1965.0,FL,21.803472222222222,15.946575342465753,27.634800000000002
322,1966.0,FL,21.143012048192773,15.501566265060239,26.72139534883721
323,1967.0,FL,21.771866666666668,15.75818181818182,27.830526315789474
324,1968.0,FL,20.94446153846154,14.791014492753623,27.15059701492537
325,1969.0,FL,21.346756756756758,15.646,27.003815789473684
326,1970.0,FL,21.53968253968254,15.599365079365079,27.44085714285714
327,1971.0,FL,22.024558823529414,15.825142857142858,28.158695652173915
328,1972.0,FL,22.18111111111111,16.246,28.14079365079365
329,1973.0,FL,21.864107142857144,16.01982456140351,27.72762711864407
330,1974.0,FL,22.098833333333335,15.976129032258065,28.27064516129032
331,1975.0,FL,22.16948275862069,16.132380952380952,28.26459016393443
332,1976.0,FL,21.176666666666666,14.992950819672132,27.276615384615386
333,1977.0,FL,21.394615384615385,15.27206896551724,27.460491803278686
334,1978.0,FL,21.451639344262293,15.505873015873016,27.368235294117646
335,1979.0,FL,21.55034482758621,15.538253968253967,27.550483870967742
