,DATE,NAME,EMSD,EMSN,EMXP,EVAP
210,1973.0,NM,282.2950819672131,185.28813559322035,33.33714285714286,2532.7000000000003
211,1974.0,NM,179.33734939759037,147.96478873239437,38.385714285714286,2276.7
212,1975.0,NM,205.0142857142857,154.47692307692307,37.6541095890411,2297.4
213,1976.0,NM,106.3061224489796,138.69811320754718,34.37808219178082,2296.0
214,1977.0,NM,129.734375,125.74766355140187,38.774468085106385,2545.75
215,1978.0,NM,210.44444444444446,177.25,40.820155038759694,2826.3
216,1979.0,NM,160.47727272727272,145.5595238095238,38.1352,2475.3
217,1981.0,NM,52.858823529411765,71.35483870967742,42.682352941176475,2878.1
218,1994.0,NM,74.61224489795919,83.98518518518519,39.13162393162393,3010.7
219,1996.0,NM,85.52032520325203,102.17123287671232,39.303676470588236,2962.2
220,1999.0,NM,86.51456310679612,114.24817518248175,46.208064516129035,3105.55
221,2000.0,NM,135.5974025974026,148.93333333333334,41.66974789915966,2940.2
222,2001.0,NM,139.49019607843138,148.0,32.05564516129032,2681.0
223,2002.0,NM,70.19444444444444,96.38686131386861,39.67741935483871,3229.1
224,2003.0,NM,57.28888888888889,75.31746031746032,31.223893805309736,3021.0
225,2005.0,NM,170.38317757009347,149.88,40.83684210526315,2901.8500000000004
226,2006.0,NM,229.58267716535434,184.17777777777778,42.05555555555556,2834.3
227,2007.0,NM,230.73584905660377,127.64233576642336,34.82741935483871,2920.8
228,1965.0,NC,162.62385321100916,113.00757575757575,81.10000000000001,1209.4
229,1968.0,NC,113.39285714285714,95.58407079646018,72.44054054054054,1017.5
230,1974.0,NC,36.152,47.17054263565891,71.43928571428572,1404.2
231,1998.0,NC,132.0,54.06060606060606,101.9872,1496.9
232,1965.0,OK,36.82142857142857,40.8,81.41761363636364,1687.1
233,1966.0,OK,107.41984732824427,106.2919708029197,67.09772727272728,1729.2
234,1967.0,OK,31.702290076335878,40.134328358208954,78.95340909090909,1627.8
235,1968.0,OK,119.22314049586777,116.87786259541984,76.80571428571429,1538.9
236,1969.0,OK,88.43181818181819,85.4475138121547,81.7696335078534,1705.8
237,1971.0,OK,126.96815286624204,125.94642857142857,87.33277777777778,1363.5
238,1973.0,OK,134.46341463414635,118.50943396226415,86.28,1460.1000000000001
239,1974.0,OK,57.370370370370374,66.92207792207792,98.40919540229885,1432.4
240,1975.0,OK,122.1029411764706,125.11538461538461,78.55540540540541,1524.0
241,1966.0,OR,295.87654320987656,137.8154761904762,48.86741573033708,1176.9
242,1968.0,OR,241.3740458015267,144.82089552238807,46.36993865030675,1008.1
243,1970.0,OR,176.47398843930637,111.35428571428571,42.766137566137566,965.95
244,1971.0,OR,335.9942857142857,172.11173184357543,44.95260416666667,1064.6
245,1973.0,OR,198.56875,127.6604938271605,45.33846153846154,1167.2
246,1975.0,OR,278.0875,140.52298850574712,46.45530726256983,1041.9
247,1976.0,OR,178.18579234972677,90.98901098901099,39.909444444444446,1061.3
248,1980.0,OR,175.47712418300654,122.61392405063292,51.48734939759036,1039.3
249,1981.0,OR,154.90055248618785,87.82513661202186,58.35588235294118,1172.7
250,1986.0,OR,198.12,113.88571428571429,46.37581699346405,1108.85
251,2003.0,OR,142.1346153846154,74.66923076923077,49.938938053097345,1062.6
252,1969.0,SC,56.614285714285714,44.07692307692308,96.50800000000001,1383.6
253,1972.0,SC,3.3902439024390243,8.146341463414634,73.47215189873418,1316.4
254,1974.0,SC,0.0,0.0,74.27,1411.5333333333335
255,1975.0,SC,1.8313253012048192,1.8674698795180722,82.35875,1295.5
256,1980.0,SC,76.14893617021276,72.84482758620689,75.24324324324324,1471.2
257,1987.0,SC,18.044444444444444,38.9,77.5025641025641,1303.2
258,1990.0,SC,0.0,0.0,134.12,1624.2
259,1991.0,SC,3.04,10.394736842105264,84.78,1179.05
260,1993.0,SC,17.953846153846154,32.609375,75.31166666666667,1282.4499999999998
261,1999.0,SC,3.3666666666666667,4.0,92.39999999999999,1540.3
262,2000.0,SC,34.04545454545455,50.111111111111114,76.81449275362318,1556.3
263,2001.0,SC,0.0,0.75,63.99375,1485.0
264,2002.0,SC,35.15,40.0,73.70892857142857,1539.9
265,2003.0,SC,11.625,23.59090909090909,83.10416666666667,1358.6
266,2004.0,SC,22.26530612244898,41.950819672131146,114.63863636363637,1356.6
267,2006.0,SC,0.0,1.0384615384615385,84.9509433962264,1540.7
268,2007.0,SC,9.647887323943662,9.054054054054054,78.28113207547169,1613.4
269,2008.0,SC,6.074626865671642,6.025974025974026,92.94603174603175,1575.8
270,1965.0,TX,14.298989898989898,19.62020202020202,80.03339882121807,2359.6
271,1966.0,TX,38.6,54.69087523277467,82.34500941619585,2149.1000000000004
272,1967.0,TX,6.009124087591241,12.547445255474452,87.17908256880733,2358.1666666666665
273,1968.0,TX,19.7811320754717,29.15917602996255,78.875,1801.3666666666668
274,1969.0,TX,18.394160583941606,23.895306859205775,79.76471663619745,2290.7
275,1970.0,TX,14.318264014466546,22.15523465703971,75.18724584103512,1967.8799999999999
276,1971.0,TX,24.638671875,26.057692307692307,87.67244094488188,2046.8400000000001
277,1972.0,TX,11.266528925619834,17.518145161290324,75.4688524590164,2087.3
278,1973.0,TX,44.65530303030303,60.20261437908497,92.05490196078432,2112.55
279,1974.0,TX,4.968421052631579,7.6193415637860085,92.10772532188841,2601.2
280,1975.0,TX,18.5375,29.610599078341014,74.2740909090909,1982.1333333333332
281,1976.0,TX,18.970802919708028,29.94811320754717,78.3280269058296,2243.75
282,1977.0,TX,23.7467362924282,28.5975,76.87006651884701,2234.1
283,1978.0,TX,28.192156862745097,36.19047619047619,82.72860411899313,2315.6000000000004
284,1979.0,TX,15.723905723905723,22.490683229813666,90.04780701754386,2058.0
285,1980.0,TX,17.133333333333333,31.785145888594165,84.57489451476793,2020.8200000000002
286,1981.0,TX,4.329411764705882,8.202729044834308,98.42927835051546,1932.0
287,1982.0,TX,18.480582524271846,38.17,82.52258823529411,1714.7
288,1984.0,TX,46.5,7.75764192139738,72.66030701754386,2363.8
289,1986.0,TX,15.364548494983278,22.580645161290324,87.00555555555556,1968.8428571428572
290,1987.0,TX,24.273015873015872,31.1,80.59691211401426,2081.6
291,1988.0,TX,25.66789667896679,32.424479166666664,72.54119047619048,2266.25
292,1989.0,TX,17.4293059125964,20.69148936170213,86.42356828193833,2344.1
293,1990.0,TX,5.988839285714286,12.109958506224066,87.4761487964989,2122.675
294,1991.0,TX,7.2719665271966525,11.893877551020408,93.31151241534988,2005.9333333333332
295,1992.0,TX,14.545263157894738,23.373493975903614,81.15,1906.6333333333332
296,1993.0,TX,4.73763440860215,9.422268907563025,81.17211538461538,1680.0
297,1994.0,TX,10.865470852017937,20.206382978723404,96.20261282660333,2095.2000000000003
298,1995.0,TX,3.7423887587822016,9.839912280701755,84.2593220338983,1921.511111111111
299,1996.0,TX,11.653846153846153,21.346978557504872,76.68087318087318,2306.45
300,1997.0,TX,11.527397260273972,25.526615969581748,88.39872881355932,2005.225
301,1998.0,TX,0.0,13.202185792349727,100.8521072796935,2216.3375
302,1999.0,TX,6.036093418259023,12.224137931034482,70.38795180722892,2394.057142857143
303,2000.0,TX,21.131696428571427,27.868821292775664,83.41313131313132,2439.3142857142857
304,2001.0,TX,22.7027027027027,32.17193675889328,88.55087336244542,2124.5833333333335
305,2002.0,TX,14.915766738660906,17.23575638506876,92.50741573033709,2040.2428571428572
306,2003.0,TX,4.531400966183575,5.806451612903226,75.45402010050252,2033.45
307,2004.0,TX,19.82620320855615,34.59170305676856,93.38115942028986,1857.5999999999997
308,2005.0,TX,8.96127562642369,13.256410256410257,68.2876213592233,2044.3
309,2006.0,TX,7.940758293838862,12.556962025316455,83.14265734265733,2202.75
310,2007.0,TX,12.32283464566929,25.315565031982942,97.69243498817967,1947.0400000000002
311,2008.0,TX,6.457858769931663,8.447983014861995,80.9400468384075,2114.9199999999996
